Date,SPY US Equity,IWM US Equity,EFA US Equity,EEM US Equity,DBC US Equity,GLD US Equity,VNQ US Equity,TLT US Equity,SHY US Equity,FDN US Equity,IBB US Equity,IEZ US Equity,IGV US Equity,IHE US Equity,IHI US Equity,ITA US Equity,ITB US Equity,IYJ US Equity,IYT US Equity,IYW US Equity,IYZ US Equity,KBE US Equity,KCE US Equity,KIE US Equity,PBJ US Equity,PBS US Equity,SMH US Equity,VNQ US Equity.1,XLB US Equity,XLP US Equity,XLU US Equity,XOP US Equity,XRT US Equity
20111222,0.008858919955821554,0.006347923806339528,0.00902974360087816,0.013081801396805037,0.0011196662474308727,-0.00712649529142273,0.014374495457516012,0.004198555441178531,-0.00011822016964579962,0.01890359168241984,0.002763112155613756,0.008872293232482953,0.0108576944079124,0.0016264818223792332,0.014590704450603065,0.00902669051028826,-0.004929558966456304,0.010344151743261865,0.007763539775368367,0.012908633696563143,0.005297175862555958,0.02783211311686129,0.018129178387462197,0.010087757660573127,-0.008288500434243007,0.011462428258921742,0.025269868645960036,0.014374495457516012,0.009771891634807073,-0.0003109948645976246,0.0011259626588411287,0.016541813361802493,-0.0032219555087736884
20111223,0.008940541080393771,0.003769963038673163,0.006915454467206095,0.003911264378017032,0.004837523555637269,0.0017303255575493726,0.004350528278433741,-0.011121038925758553,0.00023646829461387853,0.005565862708719838,0.002616242033498528,0.005935904880908893,0.006225522550162843,0.006061340768578116,0.005678935037733535,0.0037431011850703744,-0.0033789134681377897,0.008183411886423686,0.004905409800185279,0.009599470374048291,0.003840517767737195,0.001504359016185397,0.006068516375575372,0.010516188002116733,0.003655791373037731,0.008355745672489867,0.007231901471913549,0.004350528278433741,0.009677325855234953,0.007111235193235865,0.006466023983070723,-0.00018934141905224688,0.00874843318051477
20111227,0.0007909509876893317,0.0029513170597159633,-0.004543912466241196,-0.009484329072120712,0.004444495267717841,-0.008956560680698611,0.004470035418175922,0.004749548760674571,-0.0003713216352029258,0.003382533825338152,0.00782824551552963,-0.0013702076426138632,0.0024403983274481345,0.002993072198197222,0.0023618074268108025,0.0021063428393501837,-0.005076724762056006,-0.0006235613548740693,0.0005549635397568142,0.0020218579234971834,0.001909871114111894,-0.0010013995463539205,0.0010476712719620362,0.0005331911490269459,0.009369711237211753,0.0014958448753463749,0.0,0.004470035418175922,-0.00029424746211559327,0.0018454495412116856,0.008102635984892803,0.01040877594683276,0.001697915691464491
20111228,-0.013123594223298007,-0.018189012950027172,-0.017856088620299082,-0.016788374680058338,-0.011798279401775136,-0.025046801368536542,-0.01197807233924253,0.018488653257916265,0.00023650020822296725,-0.014710389212381325,-0.009972466492102039,-0.026458799130861133,-0.015198858011363225,-0.012196116761169384,-0.013933960950636815,-0.015689428278988227,-0.01955860037093915,-0.015773466775531153,-0.016189552057084056,-0.012283906854992699,-0.01573550748832886,-0.0145348486129393,-0.026520650924994005,-0.012542347074721238,-0.011858693571126011,-0.014240668884691776,-0.012074737367938404,-0.01197807233924253,-0.02389490120066773,-0.00490554551958855,-0.0036035548895181346,-0.025847321289196312,-0.011856767193586859
20111229,0.010334731985051082,0.010080748695556085,0.01828182036765824,0.01147305016501221,0.0029838251332543475,-0.004568628749255121,0.008830760651914904,0.001823587087031786,0.00011950716786013338,0.007776049766718529,0.0067794501803706275,0.011355891085105707,0.009484090739368511,0.006174100010810646,0.01395707520528311,0.012979633673514845,0.038168768045762747,0.012693490601238144,0.012849504908413412,0.008033458942399374,0.013563106376942136,0.015257820398909105,0.018162104791227485,0.009723801630591833,0.010439234612697357,0.013684792804059764,0.008916745595399345,0.008830760651914904,0.012995609293294796,0.005235602094240788,0.007787485754599199,0.012689640136805291,0.005902786734421905
20111230,-0.004916109463081519,-0.005395253963632163,0.004870090666867055,0.0007916641292815552,-0.0014893885849276423,0.010975123054409952,-0.004291306335957978,0.0032270760367361095,0.0005910400892212841,-0.0030864197530864335,0.0037508053199657443,0.005304639846480663,-0.0031316626074553433,-0.0020891780576612895,-0.000846250254410652,-0.00746068931636612,-0.007523975588491827,-0.0031335963741858652,-0.004340732037243722,-0.002033438770899232,0.0038215785310047323,-0.006512357787367695,-0.0028532016517117675,-0.00454306848007624,-0.009814232671109924,-0.0059235709088607535,-0.003927142162546193,-0.004291306335957978,-0.0005953418133241017,-0.004595820687910979,-0.007177281941020075,0.0003799770399142144,-0.005111657228336397
20120103,0.015896690681686643,0.016611239073897055,0.027356621397176983,0.030575055724936462,0.02980919660112269,0.02585696427396522,0.008448017441068378,-0.015010897951560742,-0.0005906909671793414,0.018575851393188847,0.009296545741232398,0.030353230981792878,0.00702128266846791,0.005885871515731722,0.016682033578489186,0.01307585473242523,0.020204327239825348,0.016818875033641323,0.009724623937821919,0.015497972708749197,0.014767395336994893,0.02319478026317401,0.02969511810455927,0.009674110010642334,0.0026055114783343214,0.01879151915350641,0.013802943826975111,0.008448017441068378,0.027761634242375877,-0.0009210259911945906,-0.017786232038462524,0.03719831948235153,-0.0003780409744864599
20120104,0.001607820195882237,-0.005535485463446621,-0.005993611319764169,-0.005574977858574415,0.007595898214963981,0.005066700872242258,-0.01709728915511921,-0.011889200783856801,0.0001182080178441236,-0.013981762917933183,-0.0042744225754557386,0.0016828073549488565,-0.008440484850775198,-0.006969387026949936,-0.011388801012337968,-0.0008094272755115872,0.011546707767550402,0.004019593311735514,0.003320811235513643,0.0038508309687881326,-0.012204738521093939,0.005913646511185977,-0.0038203682957568263,-0.007986097922284996,-0.009364830379509748,-0.005185190969646314,0.000648157750485101,-0.01709728915511921,0.008421952917643027,-0.002157664477213439,-0.005660079674989271,0.011710949065645071,-0.0028578673004113764
20120105,0.0026622101808344567,0.005633712182730122,-0.01482858614621485,-0.0044249861719183325,-0.013643452103796583,0.006827898666326382,0.009393591483143782,-0.001779538734983821,0.00011819404636037589,0.004932182490752224,0.014114819977719684,-0.009703372290673973,0.011843328861516067,0.0017800253904378671,0.0038933333333333042,-0.0032257358253723334,0.02610701578167829,0.0009209106470626782,-0.002428832753146093,0.006447271014200284,-0.006174743424593787,0.019112265375988535,0.009418421272277655,0.008050389118094747,0.0005258431214993919,0.012661606210702336,0.012310721728090668,0.009393591483143782,0.002880834390573961,-0.0006172397040434818,0.001991312798746536,-0.001808318264014508,0.0055381724461913695
20120106,-0.002577159768872961,-0.002468176520328047,-0.013645074130892887,-0.012527269017687637,0.00436844826423477,-0.003676004563316071,-0.0032735535710233243,0.007894403360947377,-0.00011818007817876452,0.0018404907975457796,0.008086454900472217,0.0003757517814859668,0.003474687513536301,-0.002222198975726286,0.0023694416405461993,0.0017791640125639496,-0.009540005806960128,-0.0004600316754633793,-0.0012155333137082724,0.0016783908845321438,-0.0019107892655024772,-0.0004807191094532426,0.0006919571943964087,-0.0037224142515287495,-0.00314749529056757,-0.005883447281521792,-0.00127972153259448,-0.0032735535710233243,-0.0014362795118746385,-0.006487012029661732,-0.005395946903565707,-0.010871619761426365,-0.011392518998246892
20120109,0.0024274519666882544,0.005014242403415192,0.003864110326269765,0.010200448832463405,0.001085496866606972,-0.004452926208651342,-0.003458894317747596,-0.00176874792891335,0.00023638809272075179,-0.003368034292712818,0.013898001449134778,0.006969911142523211,-0.0029165133964431655,0.009302499737894543,-0.0030316521444168076,0.00420613342688414,0.007219732819632396,0.007539559852722144,0.006533306970866626,-0.001829117684363668,0.001914447370988226,0.015871360278139957,0.0037966095798069865,0.0021350413664265044,-0.002108904791242261,0.0014737186834778981,0.016339187324041715,-0.003458894317747596,0.0020122836795044563,0.0015521286622417474,0.0014289467189951832,-0.00494615570757817,0.011428422782274739
20120110,0.008670493072626462,0.014633338297736609,0.015201267353060155,0.021831134381991246,0.007243703678862623,0.01367412140575075,0.01110332464973629,-0.0016875574393956372,0.0001181661132982903,-0.0006144393241166446,0.019779082003004822,0.025812788310856982,0.01444075938216427,0.01077341548433619,0.007421426444945256,0.016259156692709942,0.021520576764762156,0.01435953943468471,0.014411749992984557,0.005035947166025734,0.010515426276394901,0.012782778329169409,0.025457617572514968,0.01839452159026056,0.004749127347849935,0.013298452147372908,0.007251179712546296,0.01110332464973629,0.01865744621402632,0.003415798367784939,0.0014269077438560096,0.013623224558021452,0.002751951442202527
20120111,0.0005421967913501469,0.003933216205569634,-0.003194871307415137,0.0008129555553504364,-0.0028781236705325286,0.006492687846696876,0.007036329256012497,0.013015409355099372,0.0003557407176715266,0.006762988011066673,0.006133158231619751,-0.01859864662786581,0.006486735220226247,-0.002953867114151132,0.00888654353562024,0.0030114549875208674,0.03431967113028622,0.004214564655409481,0.004228904490023666,0.002881326608019874,0.005678738753929435,0.00794683337557367,-0.0013435238348733503,0.00444552365653661,-0.0015775293644980648,0.0043643963609538705,-0.0012516853048568644,0.007036329256012497,0.009720155522488394,-0.004330040905916377,-0.004556423445735702,-0.018162319455413467,-0.0005685437158821083
20120112,0.002399456979701009,0.0030032538980386825,0.004206377376682724,0.004049168474331122,-0.014057439238397751,0.004446671259472623,-0.0073262996202193564,-0.001417490545665201,-0.00011811013513329804,0.0021374045801527686,0.006995193032776736,-0.010591487785039488,0.006266107712898261,0.0039933503060538555,0.0003242949200770173,0.007107972639124993,0.002258757604615136,0.009297485297238728,0.0032397653954729932,0.003025658379282259,0.00940712929862686,0.0023188762111239214,0.006383977865492163,0.00313342631334268,0.0026333698257243743,0.0036339433257850384,0.008772777891167483,-0.0073262996202193564,0.014091824364934169,-0.00031263778107348816,-0.001431396628442938,-0.009063779960682639,0.0011377342834413273
20120113,-0.0051738391372599946,-0.0053385017685926295,-0.010769961224974423,-0.009076951835769065,-0.0021938076674141715,-0.0069834143908218405,0.002230690584626771,0.009941803561122953,0.00023624817357048578,-0.007312614259597838,0.00035400157939169397,-0.016714307872986334,-0.0072951647091369365,-0.0032074926559124695,-0.00265626470619007,-0.009255615936249462,-0.0052690266042654255,-0.008469057584164719,-0.007104467063494879,-0.007091494836836132,-0.005594048833732823,-0.0023135114644248223,-0.007444867623443541,-0.007276131507966688,-0.002101162722068284,-0.007729424409430807,-0.018638875775140784,0.002230690584626771,-0.006603113374653025,-0.0009301878017096143,-0.0005709836491045728,-0.016800581662394398,-0.0018926447467358942
20120117,0.003880485527544497,-0.00039180675253502883,0.011796483986486361,0.019087144628725294,0.006961703090528459,0.0077860102976266,0.008221148905559472,0.0046331181607348615,0.0001180961867768282,0.0036832412523022384,0.006230945121951326,0.0001915505907645887,0.004301857125193154,0.003217813769947675,0.005494447881386977,0.008232911609800775,-0.006046875123345119,0.004795769324179577,-0.0019514459095986147,0.005476531530030915,-0.0018731842342314398,-0.008811729602270724,-0.004269178479613389,-0.0018300311852254003,0.0026319836284702802,0.009979027909013283,0.001265950982378028,0.008221148905559472,0.005538046684081976,0.0037322417529497276,-0.0008629575472828277,0.011201787722005419,0.004738443889889865
20120118,0.01105607000286457,0.017810258289886027,0.016837483627662353,0.025226761670373854,0.0003632809135203363,0.006853582554517068,0.006963313950742345,-0.01210493583446437,-0.00011808224171427906,0.021406727828745975,0.011324256253905762,0.0347541412065826,0.022839449456991234,0.006156860617064552,0.009604454965430165,0.0063487219160436315,0.040330074417644246,0.011928794898942163,0.010102786759639049,0.01767859154369611,0.012676687684905596,0.007954269994193464,0.013508972663045515,0.011271584382541722,0.0073384104436671205,0.0072106608251187865,0.03983787415740081,0.006963313950742345,0.01129666999644674,0.002171044740314265,-0.0002839023375958982,0.023845285870919053,0.025855458232507456
20120119,0.00527670018573323,0.006176323602904432,0.012344495127513788,0.008767360083351994,0.004365275469098817,-0.002351485148514798,0.0038809831824060392,-0.013753810690284585,0.0,0.020658682634730585,-0.00455013575507901,0.01494587997569985,0.015004877663177263,-0.001273980050696899,0.013283202842564235,0.009136815973030288,0.0007328859675239663,0.010758729272288825,0.01645290021873591,0.008021616694338762,0.0032460634103732566,-0.0018568232662190542,0.02965431280137998,0.009850986486111601,0.0010423803751398175,0.010746110859386704,0.016418273406288098,0.0038809831824060392,0.0008154119487682188,0.0018551543368721113,-0.008323500589964672,-0.007518632828400262,0.013426247004738379
20120120,0.0006085402446422972,0.000638383035664658,0.0052278144305086816,-0.000724752498488801,-0.007242595257087925,0.005272298722242885,0.006217045722829884,-0.011324999251557832,-0.0002361923735536564,-0.01085362276327384,-0.007115716381733472,-0.0025444037063337976,0.007734910287430674,-0.006128450811118458,-0.00679918450560657,-0.002316812792440892,-0.02120761338063082,-0.0048128609229642905,-0.004654742921376354,0.0033911004605438055,-0.0023119551021849594,0.010237129345316731,0.007768652305936596,0.009754891184875936,0.0,-0.007792712357015286,0.00717762222465268,0.006217045722829884,-0.004355256446773148,0.00030662875620235397,0.001447965990949207,-0.0060974523847685536,-0.0058066631151907355
20120123,0.0005322631977495718,-0.001277411424291941,0.0038508067083498076,0.009666460143469946,0.011673443947568973,0.00672548898624048,0.004844165493508523,-0.006325404138062374,0.00011812408678513187,-0.009489916963226541,-0.006019172580287169,-0.0036456709002333776,-0.003412717510244301,-0.005395276709850294,-0.0003284308191269236,-0.003565599321905699,-0.012688515646311571,-0.0014648878424341483,-0.007227549329114513,0.0032315793539416937,-0.005560371005878806,0.0004603566377328061,0.0032113115821574834,-0.0012699449388159367,-0.0025973874026711252,0.0007153614457831026,0.0,0.004844165493508523,-0.0005455410336672184,-0.0009235852624455143,0.0040436097674925175,0.030488791404767346,0.002007312056649946
20120124,-0.001139826658598686,0.005757896460187428,-0.005563772811341794,0.0013174310966086455,0.0018037410926365904,-0.00704829615101743,0.0076447095107679,0.0018066355765724573,0.0,0.004491017964071808,0.005788782939699866,0.0073180208962955184,0.008900278111660498,-0.0036158702597993697,0.006036899005143592,0.0,0.016648641821325194,0.0008808920120175756,-0.0055678850942408875,0.0017517517517517955,-0.009315149718351567,-0.006447571211566805,-0.002560019351327436,-0.0040689911989900684,-0.0020880132788261285,0.0,0.0038618686285953885,0.0076447095107679,0.0,-0.005562572968923596,-0.008054649674885783,-0.003788541299089232,0.008745372274784113
20120125,0.008367657138360185,0.008524176541291784,0.010416772968946164,0.011353338909800614,0.008280047124026746,0.027220541941855414,0.012863374022694885,-0.002405227622094497,0.0005905506756671564,0.0002980625931447989,0.024429597063250652,0.016162698497739214,0.006954343451282874,0.007647704725395332,0.02899305024033305,0.008710384972301144,0.021570667619151163,0.010849195513078058,0.013458521103047127,0.010229507356661838,0.01128807330663939,0.005563150405937023,-0.002889939776080208,0.0005107019415795389,0.009927060496881968,0.009992851499303956,0.002957939786487618,0.012863374022694885,0.015865936662728286,0.011495910917709518,0.016535308889598754,0.02770741934390908,0.00885305799548175
20120126,-0.005130122522172709,-0.0011355972261453129,0.00038126787982228905,-0.004017655860062752,0.0028549277817173646,0.005107559187597754,0.007001806456532922,0.013256290830366613,0.0001193234743916971,-0.0008939213349226094,-0.00881314546050338,-0.018050412086753287,-0.004378683237657999,0.0008999947059133984,-0.003302588515322835,-0.007248245436741629,-0.020393116658052324,-0.0031913555315726816,0.004886106702578941,-0.005205625372509792,-0.010232888468025836,-0.023955119525891688,-0.00032023348669407703,-0.005623968863083251,0.0,-0.001549659894354849,-0.005015352776813531,0.007001806456532922,-0.00027193321582330565,-0.0036841021090494586,0.003425120734511511,-0.030660835641516893,-0.007162576749111693
20120127,-0.00045426765304157346,0.0068198868882733965,0.0017188375509216147,0.005221819188383492,0.0035612483421141317,0.01016320918275837,0.0003242265894203289,0.003143626659673604,0.0002360526859330747,0.010438413361169241,0.012466773489176797,0.01456144910043311,0.004737717914985895,0.0074535420854049406,0.010577430172044933,-0.0013970500480895431,0.005951226325059622,0.0013683070853065527,0.008351702466935507,0.001886636115059348,-0.0004664067545264716,0.0037749793911139307,0.0003203360690304802,0.00025666410002567197,-0.0015538613746143293,0.0008431891952394022,0.0008909183911978147,0.0003242265894203289,0.001346927138123899,-0.006783138374432451,-0.01223046396473182,0.011634306491857371,0.006554707379134994
20120130,-0.0034140313860911986,-0.007776776284773024,-0.011812164412831172,-0.014399426317676434,-0.010288050819612149,-0.005563117713203503,-0.0074358677111106,0.011772281141958274,-0.0003552780595917904,-0.005608028335301163,-0.004650391175316626,-0.009868901529023533,-0.004715377785177055,-0.005867091348993436,-0.004066561638440436,-0.006689210089704911,-0.015518943601135371,-0.003979914697161524,-0.004822076202059766,0.0021820865327726313,-0.0032903001950252975,-0.007521565029253607,-0.01190944283426909,-0.005910923753665753,-0.003625490344654758,-0.007783609686269788,-0.006813012752822645,-0.0074358677111106,-0.0010734740631647144,-0.006517213771016883,-0.006333432335021816,-0.013117820461293728,-0.0020304568527919065
20120131,-0.00038094156667711765,-0.0010109471130239633,0.0052040969833577755,0.008620363498784922,-0.0025083735410856844,0.007617687317740929,0.004886327341027563,0.01155059420754867,0.0,0.0008904719501336977,0.0034604364700372425,-0.002899102261770037,0.0013521401625704588,-0.00038581944823423697,0.0009491136662482802,0.007360617159438698,-0.019524272148923494,-0.002480736828785912,-0.000842431437064195,0.0018789833176751092,0.0014164986075100305,0.0,-0.0012676559032150925,0.003106706614427246,0.0,-0.003561660304770009,-0.0002998797073445747,0.004886327341027563,0.0010746276480724237,0.0006245668326805287,0.00492374058874856,-0.006190838240736518,-0.009877073597775787
20120201,0.008757666393371277,0.021513039958364732,0.015726780170052024,0.022203498890546403,0.0032321050840937726,0.0014765814186994408,0.00988642940501161,-0.011456386904294624,-0.0003400077496107379,0.010972716488730772,0.021811518738712676,0.012539265612436123,0.01909581141537653,0.012836750058335511,0.016149264640518357,0.0181827762457627,0.02756824138592351,0.013743077554753569,0.005692668409081669,0.010695187165775444,0.012712473927740886,0.014683474955915488,0.02304804311392994,0.022405617027533742,0.0062419197266894155,0.013588718799487198,0.01640970401857067,0.00988642940501161,0.009952544591719903,0.007180048887152735,0.003460680479913103,0.0,0.009975603366408015
20120202,0.0015855790405703285,0.005699114493186386,0.0020777560234945813,0.002673162800413076,0.002506579771901274,0.008787449870252484,0.0022454175631112516,-0.0004193444883202613,0.00011808057459039567,0.010266940451745254,0.005735767658836766,0.013819741943954522,0.006797517309678813,-0.001266391364196262,0.0032368436400396217,-0.0030499480749790475,0.005964508452960482,-0.001728759310603789,-0.006604628123390244,0.0025765440457383715,0.00557511910750752,0.004201255314841168,0.0023046747959318825,0.004287640449438301,0.005685782056648492,-0.002112906585721497,0.0002951267200355101,0.0022454175631112516,-0.004792751570849463,0.003718363919875234,-0.0017223699810939852,0.00586272355918438,0.0014347493039033044
20120203,0.014018229773483215,0.021803250083025194,0.015735276526177344,0.016683135843968078,0.011791915165866307,-0.019935691318328064,0.01393211346294465,-0.021488767764729633,0.0,0.025551684088269466,0.011996172307723763,0.018055390194026577,0.018116261557978186,0.0077414562526478825,0.014455823507184329,0.017760428022162378,0.053331374989370905,0.018636961878341962,0.011293152589828326,0.013693747772421272,0.016179439340344937,0.030685910468157385,0.03021635761297592,0.017811272118646304,0.0046246517059183034,0.01909370153882861,0.015844970076944964,0.01393211346294465,0.013646487275000618,0.0030911408540472696,0.0025880124866588528,0.01839753019740553,0.02007794825304443
20120206,-0.0006688233537377464,-0.003255651254197023,-0.004916850271604489,-0.008548049898237542,0.004942345360918532,-0.002743975184919978,-0.003159546707900307,0.00995072814298914,-0.0002361332664289062,-0.0045300113250283935,0.010360815987142225,0.01478068006721478,-0.004529266155604117,0.001384945840267493,0.002731535868122359,-0.006317815355215584,-0.011250550418317906,-0.0025517225746493066,-0.0065754521853164105,0.0009807731453208568,0.0004575572236122927,-0.007216214747595484,-0.0027801972190251156,-0.003948398216625515,-0.0015363723199796064,-0.0006950083766800175,-0.010399648834453767,-0.003159546707900307,-0.005544437413066983,-0.0006155287988054425,-0.0043062220105575255,0.02092629783557598,0.003340633530121373
